,scientific_name,distance_ft,juglandacae,resistance
15257,Quercus virginiana,962.3743084650714,Carya,0
15258,Quercus virginiana,95.95412644683954,Juglans,0
15259,Quercus virginiana,531.3433193881107,Carya,0
15260,Quercus virginiana,119.0020256646832,Juglans,0
15261,Quercus virginiana,141.92882190189982,Carya,0
15262,Quercus virginiana,152.72233228468113,Juglans,0
15263,Quercus virginiana,642.4294411140997,Carya,0
15264,Quercus virginiana,187.32946328123447,Juglans,0
15265,Quercus virginiana,562.8224019284943,Carya,0
15266,Quercus virginiana,965.4069900049299,Juglans,0
15267,Quercus virginiana,162.82629716679264,Carya,0
15268,Quercus virginiana,90.6834223038293,Juglans,0
15269,Quercus virginiana,843.3523913946451,Carya,0
15270,Quercus virginiana,31.238034883806055,Juglans,1
15271,Quercus virginiana,926.3287528500497,Carya,0
15272,Quercus virginiana,924.1402279882242,Juglans,0
15273,Quercus virginiana,918.6336474763914,Carya,0
15274,Quercus virginiana,355.81593490380413,Juglans,0
15275,Quercus virginiana,215.74215484952762,Carya,0
15276,Quercus virginiana,379.6407642530133,Juglans,0
15277,Quercus virginiana,57.75953905502129,Carya,0
15278,Quercus virginiana,655.9836589422739,Juglans,0
15279,Quercus virginiana,202.2350293892986,Carya,0
15280,Quercus virginiana,639.1792351290504,Juglans,0
15281,Quercus virginiana,62.613897977827015,Carya,0
15282,Quercus virginiana,715.0250031410696,Juglans,0
15283,Quercus virginiana,267.2208593592814,Carya,0
15284,Quercus virginiana,618.2882894591136,Juglans,0
15285,Quercus virginiana,13.356915993372521,Carya,1
15286,Quercus virginiana,88.64131243898798,Juglans,0
15287,Quercus virginiana,849.7812932712043,Carya,0
15288,Quercus virginiana,431.63738334222126,Juglans,0
15289,Quercus virginiana,579.3558016986628,Carya,0
15290,Quercus virginiana,330.0656235919503,Juglans,0
15291,Quercus virginiana,82.43865821825369,Carya,0
15292,Quercus virginiana,382.1356410040385,Juglans,0
15293,Quercus virginiana,298.31952611841893,Carya,0
15294,Quercus virginiana,313.14210411660605,Juglans,0
15295,Quercus virginiana,439.53751903171013,Carya,0
15296,Quercus virginiana,521.5488412739387,Juglans,0
15297,Quercus virginiana,262.51090840191614,Carya,0
15298,Quercus virginiana,91.00581176614308,Juglans,0
15299,Quercus virginiana,739.5515723120706,Carya,0
15300,Quercus virginiana,821.189573980573,Juglans,0
15301,Quercus virginiana,341.72360662837195,Carya,0
15302,Quercus virginiana,661.2594164621984,Juglans,0
15303,Quercus virginiana,797.0023946789518,Carya,0
15304,Quercus virginiana,922.7499621006148,Juglans,0
15305,Quercus virginiana,357.3058331687493,Carya,0
15306,Quercus virginiana,234.80126532240587,Juglans,0
15307,Quercus virginiana,176.99542346204467,Carya,0
15308,Quercus virginiana,840.2207958552611,Juglans,0
15309,Quercus virginiana,837.3445171869571,Carya,0
15310,Quercus virginiana,529.8836552069818,Juglans,0
15311,Quercus virginiana,34.25712248095947,Carya,1
15312,Quercus virginiana,624.9822387128153,Juglans,0
15313,Quercus virginiana,574.9821029659204,Carya,0
15314,Quercus virginiana,569.0534738537931,Juglans,0
15315,Quercus virginiana,323.3488976456489,Carya,0
15316,Quercus virginiana,710.6654532970573,Juglans,0
15317,Quercus virginiana,945.0279307063477,Carya,0
15318,Quercus virginiana,302.83061222286847,Juglans,0
15319,Quercus virginiana,305.3536474310298,Carya,0
15320,Quercus virginiana,785.9390129861021,Juglans,0
15321,Quercus virginiana,436.822749636979,Carya,0
15322,Quercus virginiana,111.80129433952534,Juglans,0
15323,Quercus virginiana,289.8843473256685,Carya,0
15324,Quercus virginiana,610.9408985290358,Juglans,0
15325,Quercus virginiana,506.3795651543662,Carya,0
15326,Quercus virginiana,178.38797592389278,Juglans,0
15327,Quercus virginiana,186.13054522680196,Carya,0
15328,Quercus virginiana,526.070380068407,Juglans,0
15329,Quercus virginiana,71.26769358283136,Carya,0
15330,Quercus virginiana,527.9267241055303,Juglans,0
15331,Quercus virginiana,5.1812182020331,Carya,1
15332,Quercus virginiana,403.33093725757095,Juglans,0
15333,Quercus virginiana,711.0557267985147,Carya,0
15334,Quercus virginiana,24.910646535789006,Juglans,1
15335,Quercus virginiana,355.20395263104444,Carya,0
15336,Quercus virginiana,743.5631368001738,Juglans,0
15337,Quercus virginiana,803.5819108557721,Carya,0
15338,Quercus virginiana,965.7785439435706,Juglans,0
15339,Quercus virginiana,470.1363280029267,Carya,0
15340,Quercus virginiana,891.8034547214595,Juglans,0
15341,Quercus virginiana,365.7590515397058,Carya,0
15342,Quercus virginiana,153.21685939694595,Juglans,0
15343,Quercus virginiana,349.2718896377006,Carya,0
15344,Quercus virginiana,994.689236751216,Juglans,0
15345,Quercus virginiana,12.718037642507563,Carya,1
15346,Quercus virginiana,502.4060037263064,Juglans,0
15347,Quercus virginiana,255.75254439396178,Carya,0
15348,Quercus virginiana,541.1239142330545,Juglans,0
15349,Quercus virginiana,6.461341565526801,Carya,1
15350,Quercus virginiana,270.5189089094926,Juglans,0
15351,Quercus virginiana,390.646539436591,Carya,0
15352,Quercus virginiana,129.92373768187392,Juglans,0
15353,Quercus virginiana,926.1165361550248,Carya,0
15354,Quercus virginiana,738.536133748492,Juglans,0
15355,Quercus virginiana,521.7154532660893,Carya,0
15356,Quercus virginiana,961.358987799638,Juglans,0
15357,Quercus virginiana,392.7808556264294,Carya,0
15358,Quercus virginiana,274.7336210025526,Juglans,0
15359,Quercus virginiana,813.7299100224886,Carya,0
15360,Quercus virginiana,583.6488506430935,Juglans,0
15361,Quercus virginiana,772.7035648514088,Carya,0
15362,Quercus virginiana,249.42510349086834,Juglans,0
15363,Quercus virginiana,216.32908276739903,Carya,0
15364,Quercus virginiana,606.6120576201404,Juglans,0
15365,Quercus virginiana,678.7092340392911,Carya,0
15366,Quercus virginiana,299.64197069143273,Juglans,0
15367,Quercus virginiana,436.5260694033779,Carya,0
15368,Quercus virginiana,272.43077337107667,Juglans,0
15369,Quercus virginiana,659.2580104416352,Carya,0
15370,Quercus virginiana,126.8264640219885,Juglans,0
15371,Quercus virginiana,174.17669309843296,Carya,0
15372,Quercus virginiana,448.0456956333607,Juglans,0
15373,Quercus virginiana,669.7787638452079,Carya,0
15374,Quercus virginiana,99.40925316466031,Juglans,0
15375,Quercus virginiana,178.5017166104188,Carya,0
15376,Quercus virginiana,30.478411135334117,Juglans,1
15377,Quercus virginiana,927.1440741762102,Carya,0
15378,Quercus virginiana,642.4893195638919,Juglans,0
15379,Quercus virginiana,878.5582543653378,Carya,0
15380,Quercus virginiana,297.6063248372578,Juglans,0
15381,Quercus virginiana,571.0890201528572,Carya,0
15382,Quercus virginiana,480.61739668875134,Juglans,0
15383,Quercus virginiana,306.58023733916195,Carya,0
15384,Quercus virginiana,779.2428632826646,Juglans,0
15385,Quercus virginiana,940.7400600077949,Carya,0
15386,Quercus virginiana,798.4290977313805,Juglans,0
15387,Quercus virginiana,428.88440615382115,Carya,0
15388,Quercus virginiana,447.67203824627256,Juglans,0
15389,Quercus virginiana,213.30532964787108,Carya,0
15390,Quercus virginiana,263.7178585616229,Juglans,0
15391,Quercus virginiana,447.02620928183114,Carya,0
15392,Quercus virginiana,445.46497942959394,Juglans,0
15393,Quercus virginiana,580.8459662787478,Carya,0
15394,Quercus virginiana,753.6478007969026,Juglans,0
15395,Quercus virginiana,248.63943422358227,Carya,0
15396,Quercus virginiana,694.2656686786419,Juglans,0
15397,Quercus virginiana,159.8337248706999,Carya,0
15398,Quercus virginiana,522.8562726243189,Juglans,0
15399,Quercus virginiana,61.2441587231054,Carya,0
15400,Quercus virginiana,752.0218823119542,Juglans,0
15401,Quercus virginiana,261.46826332470073,Carya,0
15402,Quercus virginiana,33.625244528857515,Juglans,1
15403,Quercus virginiana,945.4237148377556,Carya,0
15404,Quercus virginiana,389.71657081010125,Juglans,0
15405,Quercus virginiana,897.0240848389211,Carya,0
15406,Quercus virginiana,5.386705342224851,Juglans,1
15407,Quercus virginiana,742.2896797067156,Carya,0
15408,Quercus virginiana,123.85085124451511,Juglans,0
15409,Quercus virginiana,192.68561297149822,Carya,0
15410,Quercus virginiana,599.485223702469,Juglans,0
15411,Quercus virginiana,903.840094091202,Carya,0
15412,Quercus virginiana,82.81765398964525,Juglans,0
15413,Quercus virginiana,874.7304136404275,Carya,0
15414,Quercus virginiana,403.4115224696655,Juglans,0
15415,Quercus virginiana,258.913294235522,Carya,0
15416,Quercus virginiana,531.8928831550011,Juglans,0
15417,Quercus virginiana,90.50007135955317,Carya,0
15418,Quercus virginiana,619.3908692847997,Juglans,0
15419,Quercus virginiana,338.1200934762642,Carya,0
15420,Quercus virginiana,455.5258781394767,Juglans,0
15421,Quercus virginiana,178.03972589916805,Carya,0
15422,Quercus virginiana,298.1645334159438,Juglans,0
15423,Quercus virginiana,906.8660099193631,Carya,0
15424,Quercus virginiana,559.5389650806459,Juglans,0
15425,Quercus virginiana,419.52280184597555,Carya,0
15426,Quercus virginiana,263.9609403078398,Juglans,0
15427,Quercus virginiana,22.508328431206426,Carya,1
15428,Quercus virginiana,419.72402148034894,Juglans,0
15429,Quercus virginiana,116.21798288482965,Carya,0
15430,Quercus virginiana,124.54575130689582,Juglans,0
15431,Quercus virginiana,811.2296593092218,Carya,0
15432,Quercus virginiana,991.9204825299365,Juglans,0
15433,Quercus virginiana,144.8528132846577,Carya,0
15434,Quercus virginiana,98.50125936260102,Juglans,0
15435,Quercus virginiana,654.8830410440269,Carya,0
15436,Quercus virginiana,348.0160294252184,Juglans,0
15437,Quercus virginiana,995.9305163071232,Carya,0
15438,Quercus virginiana,455.55667400038215,Juglans,0
15439,Quercus virginiana,704.4538033840565,Carya,0
15440,Quercus virginiana,843.8708545064073,Juglans,0
15441,Quercus virginiana,562.6887384617282,Carya,0
15442,Quercus virginiana,495.81488270518247,Juglans,0
15443,Quercus virginiana,155.15942842636977,Carya,0
15444,Quercus virginiana,23.471813171098145,Juglans,1
15445,Quercus virginiana,546.4627855663888,Carya,0
15446,Quercus virginiana,410.25928000159837,Juglans,0
15447,Quercus virginiana,412.50572877394507,Carya,0
15448,Quercus virginiana,460.51404576959453,Juglans,0
15449,Quercus virginiana,231.80280094511107,Carya,0
15450,Quercus virginiana,974.0705131783656,Juglans,0
15451,Quercus virginiana,427.10237746140444,Carya,0
15452,Quercus virginiana,484.33720173524455,Juglans,0
15453,Quercus virginiana,432.7166551661801,Carya,0
15454,Quercus virginiana,605.0898067131833,Juglans,0
15455,Quercus virginiana,1.7124513824875454,Carya,1
15456,Quercus virginiana,280.6984337389422,Juglans,0
15457,Quercus virginiana,254.2830379093327,Carya,0
15458,Quercus virginiana,141.7040374749211,Juglans,0
15459,Quercus virginiana,15.76930253819775,Carya,1
15460,Quercus virginiana,358.63056292309926,Juglans,0
15461,Quercus virginiana,868.1401329232542,Carya,0
15462,Quercus virginiana,63.35708447690103,Juglans,0
15463,Quercus virginiana,576.6671231751966,Carya,0
15464,Quercus virginiana,654.9262868874661,Juglans,0
15465,Quercus virginiana,267.2050757852955,Carya,0
15466,Quercus virginiana,178.37136124773045,Juglans,0
15467,Quercus virginiana,426.32019963599345,Carya,0
15468,Quercus virginiana,204.73335859459664,Juglans,0
15469,Quercus virginiana,186.43626674879553,Carya,0
15470,Quercus virginiana,477.2170808525953,Juglans,0
15471,Quercus virginiana,187.7771166516816,Carya,0
15472,Quercus virginiana,536.3324199796901,Juglans,0
15473,Quercus virginiana,432.8073968137359,Carya,0
15474,Quercus virginiana,645.1801277479985,Juglans,0
15475,Quercus virginiana,312.88877743060993,Carya,0
15476,Quercus virginiana,325.7606045950662,Juglans,0
15477,Quercus virginiana,661.1381148416466,Carya,0
15478,Quercus virginiana,419.8958667084425,Juglans,0
15479,Quercus virginiana,668.4577896114447,Carya,0
15480,Quercus virginiana,329.43517195287285,Juglans,0
15481,Quercus virginiana,199.80573114548815,Carya,0
15482,Quercus virginiana,835.2456339643372,Juglans,0
15483,Quercus virginiana,259.08009765337647,Carya,0
15484,Quercus virginiana,382.211495220261,Juglans,0
15485,Quercus virginiana,284.11607262214625,Carya,0
15486,Quercus virginiana,345.15509635964924,Juglans,0
15487,Quercus virginiana,523.218527579713,Carya,0
15488,Quercus virginiana,94.6450823391014,Juglans,0
15489,Quercus virginiana,533.1179938887343,Carya,0
15490,Quercus virginiana,68.35227665921818,Juglans,0
15491,Quercus virginiana,749.4570723082004,Carya,0
15492,Quercus virginiana,87.0867345853169,Juglans,0
15493,Quercus virginiana,241.02679699939156,Carya,0
15494,Quercus virginiana,614.118365987125,Juglans,0
15495,Quercus virginiana,487.2177429196813,Carya,0
15496,Quercus virginiana,193.67295794971562,Juglans,0
15497,Quercus virginiana,640.406063219853,Carya,0
15498,Quercus virginiana,898.8464799981646,Juglans,0
15499,Quercus virginiana,335.881235156688,Carya,0
15500,Quercus virginiana,671.7078812880072,Juglans,0
15501,Quercus virginiana,400.2242585208555,Carya,0
15502,Quercus virginiana,667.7158032606226,Juglans,0
15503,Quercus virginiana,742.2284407716611,Carya,0
15504,Quercus virginiana,164.4136999201703,Juglans,0
15505,Quercus virginiana,512.1741688055836,Carya,0
15506,Quercus virginiana,962.694875543808,Juglans,0
15507,Quercus virginiana,54.27110682254832,Carya,0
15508,Quercus virginiana,289.1342613352094,Juglans,0
15509,Quercus virginiana,216.64682074451858,Carya,0
15510,Quercus virginiana,286.01977796952895,Juglans,0
15511,Quercus virginiana,117.96969400450507,Carya,0
15512,Quercus virginiana,238.26137851382734,Juglans,0
15513,Quercus virginiana,124.55344857970752,Carya,0
15514,Quercus virginiana,694.2281157984655,Juglans,0
15515,Quercus virginiana,506.0235093859794,Carya,0
15516,Quercus virginiana,714.0649265529368,Juglans,0
15517,Quercus virginiana,337.1850104092277,Carya,0
15518,Quercus virginiana,305.94815253934314,Juglans,0
15519,Quercus virginiana,575.1866256905613,Carya,0
15520,Quercus virginiana,947.3119406456852,Juglans,0
15521,Quercus virginiana,441.43301705070115,Carya,0
15522,Quercus virginiana,446.93270015250886,Juglans,0
15523,Quercus virginiana,160.59319466711776,Carya,0
15524,Quercus virginiana,949.8057078953867,Juglans,0
15525,Quercus virginiana,583.2671817395753,Carya,0
15526,Quercus virginiana,453.5445407191496,Juglans,0
15527,Quercus virginiana,323.4719618692482,Carya,0
15528,Quercus virginiana,262.97020109509026,Juglans,0
15529,Quercus virginiana,974.9226805241223,Carya,0
15530,Quercus virginiana,932.2560597446355,Juglans,0
15531,Quercus virginiana,248.01241480782465,Carya,0
15532,Quercus virginiana,793.1563985471059,Juglans,0
15533,Quercus virginiana,174.73805215071758,Carya,0
15534,Quercus virginiana,719.154659862141,Juglans,0
15535,Quercus virginiana,625.3640791880281,Carya,0
15536,Quercus virginiana,50.72549520598268,Juglans,0
15537,Quercus virginiana,797.2837781772787,Carya,0
15538,Quercus virginiana,126.52365084436568,Juglans,0
15539,Quercus virginiana,972.5427054575895,Carya,0
15540,Quercus virginiana,409.83359282929723,Juglans,0
15541,Quercus virginiana,817.5300009817702,Carya,0
15542,Quercus virginiana,855.7093276756842,Juglans,0
15543,Quercus virginiana,89.10950328989264,Carya,0
15544,Quercus virginiana,396.5614815311368,Juglans,0
15545,Quercus virginiana,32.98420216108844,Carya,1
15546,Quercus virginiana,685.2919407219292,Juglans,0
15547,Quercus virginiana,73.26823509374702,Carya,0
15548,Quercus virginiana,14.834152250144172,Juglans,1
15549,Quercus virginiana,288.4626369336196,Carya,0
15550,Quercus virginiana,124.46501927732479,Juglans,0
15551,Quercus virginiana,669.2717743928512,Carya,0
15552,Quercus virginiana,642.827957057305,Juglans,0
15553,Quercus virginiana,564.6988020844401,Carya,0
15554,Quercus virginiana,53.78209736972006,Juglans,0
15555,Quercus virginiana,186.97005504439113,Carya,0
15556,Quercus virginiana,643.4644238270826,Juglans,0
15557,Quercus virginiana,862.1124756333553,Carya,0
15558,Quercus virginiana,342.01370494834026,Juglans,0
15559,Quercus virginiana,208.75645512274733,Carya,0
15560,Quercus virginiana,702.4627447324343,Juglans,0
15561,Quercus virginiana,284.31685810825945,Carya,0
15562,Quercus virginiana,178.9285891685295,Juglans,0
15563,Quercus virginiana,731.814490730972,Carya,0
15564,Quercus virginiana,460.0863525547125,Juglans,0
15565,Quercus virginiana,405.7553853794111,Carya,0
15566,Quercus virginiana,955.584856602747,Juglans,0
15567,Quercus virginiana,548.3450932920313,Carya,0
15568,Quercus virginiana,763.7303627053494,Juglans,0
15569,Quercus virginiana,257.0527098295732,Carya,0
15570,Quercus virginiana,111.56569041961428,Juglans,0
15571,Quercus virginiana,947.6805983435622,Carya,0
15572,Quercus virginiana,463.4417178564935,Juglans,0
15573,Quercus virginiana,655.2532606870741,Carya,0
15574,Quercus virginiana,598.5993756932602,Juglans,0
15575,Quercus virginiana,344.18618769859563,Carya,0
15576,Quercus virginiana,797.5180819598421,Juglans,0
15577,Quercus virginiana,12.496624354219165,Carya,1
15578,Quercus virginiana,426.58537454308265,Juglans,0
15579,Quercus virginiana,106.93513072520045,Carya,0
15580,Quercus virginiana,615.6285525886165,Juglans,0
15581,Quercus virginiana,657.0013257200823,Carya,0
15582,Quercus virginiana,371.5077924104755,Juglans,0
15583,Quercus virginiana,209.995724337806,Carya,0
15584,Quercus virginiana,155.54955936676907,Juglans,0
15585,Quercus virginiana,367.61680034299417,Carya,0
15586,Quercus virginiana,423.14251119939314,Juglans,0
15587,Quercus virginiana,236.30699857834014,Carya,0
15588,Quercus virginiana,943.8779088397533,Juglans,0
15589,Quercus virginiana,16.347857866819137,Carya,1
15590,Quercus virginiana,471.2120747449812,Juglans,0
15591,Quercus virginiana,552.3465964799747,Carya,0
15592,Quercus virginiana,37.88964175585807,Juglans,1
15593,Quercus virginiana,371.38160502164317,Carya,0
15594,Quercus virginiana,603.0112624262687,Juglans,0
15595,Quercus virginiana,294.6409397119543,Carya,0
15596,Quercus virginiana,699.6734187704554,Juglans,0
15597,Quercus virginiana,337.5438926637301,Carya,0
15598,Quercus virginiana,643.5503531658438,Juglans,0
15599,Quercus virginiana,666.1775943811979,Carya,0
15600,Quercus virginiana,982.3352539156174,Juglans,0
15601,Quercus virginiana,871.8525541482519,Carya,0
15602,Quercus virginiana,763.8460156848887,Juglans,0
15603,Quercus virginiana,351.04188925464564,Carya,0
15604,Quercus virginiana,673.4469235617624,Juglans,0
15605,Quercus virginiana,604.3042284491723,Carya,0
15606,Quercus virginiana,162.0002650343566,Juglans,0
15607,Quercus virginiana,311.063378876043,Carya,0
15608,Quercus virginiana,836.7109958395125,Juglans,0
15609,Quercus virginiana,392.61624287846666,Carya,0
15610,Quercus virginiana,765.1239328857567,Juglans,0
15611,Quercus virginiana,77.65576565129251,Carya,0
15612,Quercus virginiana,806.212708436385,Juglans,0
15613,Quercus virginiana,665.9916322491949,Carya,0
15614,Quercus virginiana,184.46008358967737,Juglans,0
15615,Quercus virginiana,509.36409123662486,Carya,0
15616,Quercus virginiana,208.75057309193912,Juglans,0
15617,Quercus virginiana,464.08398092309756,Carya,0
15618,Quercus virginiana,401.2401635437134,Juglans,0
15619,Quercus virginiana,961.8074902054234,Carya,0
15620,Quercus virginiana,396.91505398789906,Juglans,0
15621,Quercus virginiana,51.04095526032004,Carya,0
15622,Quercus virginiana,157.64031910090702,Juglans,0
15623,Quercus virginiana,186.16351705729696,Carya,0
15624,Quercus virginiana,220.1075636374269,Juglans,0
15625,Quercus virginiana,291.7355694265188,Carya,0
15626,Quercus virginiana,149.47521035672574,Juglans,0
15627,Quercus virginiana,355.7543731003265,Carya,0
15628,Quercus virginiana,605.4368109274552,Juglans,0
15629,Quercus virginiana,569.2507736067206,Carya,0
15630,Quercus virginiana,397.0015555632196,Juglans,0
15631,Quercus virginiana,191.70901426376818,Carya,0
15632,Quercus virginiana,952.7213910370614,Juglans,0
15633,Quercus virginiana,461.2254158286115,Carya,0
15634,Quercus virginiana,570.380904795452,Juglans,0
15635,Quercus virginiana,531.3336370524723,Carya,0
15636,Quercus virginiana,29.212970353099777,Juglans,1
15637,Quercus virginiana,882.1822975720802,Carya,0
15638,Quercus virginiana,790.4440693862844,Juglans,0
15639,Quercus virginiana,489.29974067486825,Carya,0
15640,Quercus virginiana,71.28473668935698,Juglans,0
15641,Quercus virginiana,211.98929163923685,Carya,0
15642,Quercus virginiana,492.00048064441506,Juglans,0
15643,Quercus virginiana,954.443913229813,Carya,0
15644,Quercus virginiana,663.1069586035646,Juglans,0
15645,Quercus virginiana,504.60305061209056,Carya,0
15646,Quercus virginiana,180.72284841292296,Juglans,0
15647,Quercus virginiana,861.123768054947,Carya,0
15648,Quercus virginiana,871.1284718431314,Juglans,0
15649,Quercus virginiana,0.8216198768736804,Carya,1
15650,Quercus virginiana,151.0091096626389,Juglans,0
15651,Quercus virginiana,507.4798150258508,Carya,0
15652,Quercus virginiana,792.5281267192767,Juglans,0
15653,Quercus virginiana,333.5013630228223,Carya,0
15654,Quercus virginiana,360.2405675246874,Juglans,0
15655,Quercus virginiana,718.225995270744,Carya,0
15656,Quercus virginiana,281.87400162641285,Juglans,0
15657,Quercus virginiana,162.00853402439108,Carya,0
15658,Quercus virginiana,621.0739750131022,Juglans,0
15659,Quercus virginiana,603.9339185804075,Carya,0
15660,Quercus virginiana,834.4924295250275,Juglans,0
15661,Quercus virginiana,817.3720729622606,Carya,0
15662,Quercus virginiana,41.890804962034565,Juglans,1
15663,Quercus virginiana,358.7997969553608,Carya,0
15664,Quercus virginiana,643.2052924184849,Juglans,0
15665,Quercus virginiana,427.81110791571984,Carya,0
15666,Quercus virginiana,374.2470937136041,Juglans,0
15667,Quercus virginiana,421.50258158092413,Carya,0
15668,Quercus virginiana,45.05154495018149,Juglans,1
15669,Quercus virginiana,211.00721444551206,Carya,0
15670,Quercus virginiana,50.78143352013698,Juglans,0
15671,Quercus virginiana,145.1444611312317,Carya,0
15672,Quercus virginiana,823.6814892612168,Juglans,0
15673,Quercus virginiana,694.3245757042653,Carya,0
15674,Quercus virginiana,908.9758589805648,Juglans,0
15675,Quercus virginiana,666.3147634852344,Carya,0
15676,Quercus virginiana,898.3308709982527,Juglans,0
15677,Quercus virginiana,813.2051982107936,Carya,0
15678,Quercus virginiana,814.3497497089734,Juglans,0
15679,Quercus virginiana,710.2014573132494,Carya,0
15680,Quercus virginiana,629.9453654439917,Juglans,0
15681,Quercus virginiana,271.1241258867694,Carya,0
15682,Quercus virginiana,941.44339952515,Juglans,0
15683,Quercus virginiana,447.344214610242,Carya,0
15684,Quercus virginiana,486.7440666659289,Juglans,0
15685,Quercus virginiana,635.2897106579107,Carya,0
15686,Quercus virginiana,793.8943545764795,Juglans,0
15687,Quercus virginiana,370.3484884973929,Carya,0
15688,Quercus virginiana,441.7961091651807,Juglans,0
15689,Quercus virginiana,546.7333204006219,Carya,0
15690,Quercus virginiana,922.4105333314823,Juglans,0
15691,Quercus virginiana,803.3552916210115,Carya,0
15692,Quercus virginiana,47.94973193371099,Juglans,1
15693,Quercus virginiana,440.48022082955754,Carya,0
15694,Quercus virginiana,245.26392643161532,Juglans,0
15695,Quercus virginiana,197.607100167688,Carya,0
15696,Quercus virginiana,845.6301085228722,Juglans,0
15697,Quercus virginiana,478.35318758359034,Carya,0
15698,Quercus virginiana,98.63099792699937,Juglans,0
15699,Quercus virginiana,988.4148163553924,Carya,0
15700,Quercus virginiana,149.89782917723193,Juglans,0
15701,Quercus virginiana,815.0029413532109,Carya,0
15702,Quercus virginiana,619.3595753704828,Juglans,0
15703,Quercus virginiana,182.97835027559938,Carya,0
15704,Quercus virginiana,816.0678837415126,Juglans,0
15705,Quercus virginiana,600.2325543569458,Carya,0
15706,Quercus virginiana,338.1249102755518,Juglans,0
15707,Quercus virginiana,163.27627559805347,Carya,0
15708,Quercus virginiana,509.2078765697797,Juglans,0
15709,Quercus virginiana,511.78025606084566,Carya,0
15710,Quercus virginiana,419.20835572048475,Juglans,0
15711,Quercus virginiana,889.1064764671347,Carya,0
15712,Quercus virginiana,746.6166000536077,Juglans,0
15713,Quercus virginiana,22.402038337313577,Carya,1
15714,Quercus virginiana,837.7786272432836,Juglans,0
15715,Quercus virginiana,57.11083102027992,Carya,0
15716,Quercus virginiana,486.0470687767831,Juglans,0
15717,Quercus virginiana,434.3457187245446,Carya,0
15718,Quercus virginiana,941.1177655470426,Juglans,0
15719,Quercus virginiana,698.3351216008654,Carya,0
15720,Quercus virginiana,175.766884361091,Juglans,0
15721,Quercus virginiana,902.4127775685456,Carya,0
15722,Quercus virginiana,959.4251719639691,Juglans,0
15723,Quercus virginiana,816.1722676626409,Carya,0
15724,Quercus virginiana,763.7244302161373,Juglans,0
15725,Quercus virginiana,729.4524886036229,Carya,0
15726,Quercus virginiana,324.3800082023772,Juglans,0
15727,Quercus virginiana,774.4175134010221,Carya,0
15728,Quercus virginiana,995.0102760364196,Juglans,0
15729,Quercus virginiana,224.58598454260903,Carya,0
15730,Quercus virginiana,568.3148366102139,Juglans,0
15731,Quercus virginiana,210.20796832969856,Carya,0
15732,Quercus virginiana,74.32108689712513,Juglans,0
15733,Quercus virginiana,672.3281150744818,Carya,0
15734,Quercus virginiana,205.587573240004,Juglans,0
15735,Quercus virginiana,795.7977319553672,Carya,0
15736,Quercus virginiana,65.86364961473379,Juglans,0
15737,Quercus virginiana,156.80231028569213,Carya,0
15738,Quercus virginiana,848.4016513541129,Juglans,0
15739,Quercus virginiana,621.0095346651233,Carya,0
15740,Quercus virginiana,368.6159101198221,Juglans,0
15741,Quercus virginiana,40.04858383355736,Carya,1
15742,Quercus virginiana,737.091428868327,Juglans,0
15743,Quercus virginiana,349.3739465914217,Carya,0
15744,Quercus virginiana,309.13858792120476,Juglans,0
15745,Quercus virginiana,624.004310231247,Carya,0
15746,Quercus virginiana,170.830574336444,Juglans,0
15747,Quercus virginiana,121.0848525993583,Carya,0
15748,Quercus virginiana,49.08206037714247,Juglans,1
15749,Quercus virginiana,948.7222964238083,Carya,0
15750,Quercus virginiana,323.0313655256127,Juglans,0
15751,Quercus virginiana,611.6963324923256,Carya,0
15752,Quercus virginiana,413.5364683864642,Juglans,0
15753,Quercus virginiana,57.090236568294486,Carya,0
15754,Quercus virginiana,68.23257555566242,Juglans,0
15755,Quercus virginiana,419.3840860804836,Carya,0
15756,Quercus virginiana,718.3191726564705,Juglans,0
15757,Quercus virginiana,867.7343918758672,Carya,0
15758,Quercus virginiana,459.0793227321165,Juglans,0
15759,Quercus virginiana,71.13959771402622,Carya,0
15760,Quercus virginiana,645.5334433879416,Juglans,0
15761,Quercus virginiana,930.2680002392356,Carya,0
15762,Quercus virginiana,900.6682678407267,Juglans,0
15763,Quercus virginiana,326.428506041464,Carya,0
15764,Quercus virginiana,670.7041638563865,Juglans,0
15765,Quercus virginiana,60.95440103584615,Carya,0
15766,Quercus virginiana,34.71687107588573,Juglans,1
15767,Quercus virginiana,319.6638099920028,Carya,0
15768,Quercus virginiana,204.74257128645357,Juglans,0
15769,Quercus virginiana,719.7145801233753,Carya,0
15770,Quercus virginiana,407.05269730988647,Juglans,0
15771,Quercus virginiana,735.6751057350467,Carya,0
15772,Quercus virginiana,588.3675980383018,Juglans,0
15773,Quercus virginiana,56.4949027519851,Carya,0
15774,Quercus virginiana,807.4128723814348,Juglans,0
15775,Quercus virginiana,32.730775832283456,Carya,1
15776,Quercus virginiana,195.33073248856513,Juglans,0
15777,Quercus virginiana,50.32894985807823,Carya,0
15778,Quercus virginiana,891.8070635357882,Juglans,0
15779,Quercus virginiana,392.24437305634274,Carya,0
15780,Quercus virginiana,160.17665229086597,Juglans,0
15781,Quercus virginiana,344.29831437829984,Carya,0
15782,Quercus virginiana,286.8786750780205,Juglans,0
15783,Quercus virginiana,408.4511419232135,Carya,0
15784,Quercus virginiana,796.5566716738754,Juglans,0
